"f07_hh_id","s08_heads_child_cnt","s08_girls_cnt","s08_age_cnt","s08_duration_village_cnt","s08_age_head_cnt","s08_yrs_ed_head_cnt","s08_num_ppl_hh_cnt","s08_jeribs_cnt","s08_num_sheep_cnt","s08_farsi_cnt","s08_tajik_cnt","s08_farmer_cnt","s08_test_observed","f07_heads_child_cnt","f07_girl_cnt","f07_age_cnt","f07_age_head_cnt","f07_yrs_ed_head_cnt","f07_jeribs_cnt","f07_num_sheep_cnt","f07_duration_village_cnt","f07_farsi_cnt","f07_tajik_cnt","f07_farmer_cnt","f07_num_ppl_hh_cnt","f07_test_observed","f07_observed","s08_observed","treatment","clustercode","chagcharan","f07_formal_school","s08_formal_school","f07_nearest_scl","s08_nearest_scl","f07_both_norma_total","s08_both_norma_total","s08_hh_id","observation_id"
"V07.T03",1,1,10,30,30,2,6,0,0,0,0,0,1,1,1,11,30,0,3,0,13,0,0,1,4,1,1,1,1,6,1,0,1,3.57117056846619,3.54014706611633,-0.253111183643341,-0.1412293612957,"V07.M01N",342
"V07.B04",1,0,10,25,45,3,9,0,5,0,0,1,1,1,0,8,59,5,0,5,21,0,1,1,10,1,1,1,1,6,1,1,1,3.64251828193665,3.64441323280334,2.29508399963379,2.34171843528748,"V07.M02N",343
"V07.M01",1,0,10,30,30,0,8,0.5,2,1,0,1,1,1,0,8,30,4,1,3,12,0,0,1,7,1,1,1,1,6,1,1,1,2.8488621711731,2.86371421813965,1.08804416656494,0.980101883411407,"V07.P01N",344
"V07.M01",1,1,7,30,30,0,8,0.5,2,1,0,1,1,1,1,6,30,4,1,3,12,0,0,1,7,1,1,1,1,6,1,1,1,2.8488621711731,2.86371421813965,-0.923688888549805,-0.541704773902893,"V07.P01N",345
"NM",1,1,9,30,30,0,8,0.5,2,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,6,1,NA,0,NA,2.86371421813965,NA,1.54076743125916,"V07.P01N",346
"V07.B02",1,0,9,18,30,4,6,1,3,0,1,1,1,1,0,6,30,4,1,0,30,0,1,1,6,1,1,1,1,6,1,1,1,2.92528867721558,2.93470501899719,0.149235442280769,1.30048227310181,"V07.P02N",347
"NM",1,0,6,20,35,4,8,1,3,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,6,1,NA,0,NA,2.83802247047424,NA,-0.461609721183777,"V07.Q01N",348
"V07.M03",1,0,10,20,35,4,8,1,3,0,0,1,1,1,0,9,35,1,1,3,35,0,0,1,10,0,1,1,1,6,1,1,1,2.83292531967163,2.83802247047424,NA,2.50190854072571,"V07.Q01N",349
"V07.M02",0,1,8,20,35,4,3,0,6,0,0,1,1,0,1,6,14,2,0,0,14,0,0,0,3,0,1,1,1,6,1,1,1,2.8488621711731,2.8440375328064,NA,-0.381514608860016,"V07.Q02N",350
"V07.M02",0,0,10,20,35,4,3,0,6,0,0,1,1,0,0,10,14,2,0,0,14,0,0,0,3,1,1,1,1,6,1,1,1,2.8488621711731,2.8440375328064,2.160968542099,2.66209864616394,"V07.Q02N",351
"V07.H03",1,0,11,30,17,7,11,0.5,20,0,0,1,1,1,0,10,60,0,3,4,30,0,1,1,10,1,1,1,1,6,1,1,1,2.96316909790039,2.93509817123413,2.29508399963379,2.50190854072571,"V07.S02N",352
"V07.H03",1,0,7,30,17,7,11,0.5,20,0,0,1,1,1,0,7,60,0,3,4,30,0,1,1,10,1,1,1,1,6,1,1,1,2.96316909790039,2.93509817123413,1.75862193107605,2.34171843528748,"V07.S02N",353
"V07.B01",1,0,7,22,45,2,6,0,0,0,0,0,1,1,0,6,50,2,0,0,50,0,0,1,6,1,1,1,1,6,1,1,1,3.00704073905945,2.80228424072266,-0.118995629251003,0.980101883411407,"V07.S03N",354
"V07.B01",1,0,11,22,45,2,6,0,0,0,0,0,1,1,0,11,50,2,0,0,50,0,0,1,6,1,1,1,1,6,1,0,0,3.00704073905945,2.80228424072266,1.3562753200531,1.30048227310181,"V07.S03N",355
"V07.B01",1,1,9,22,45,2,6,0,0,0,0,0,1,1,1,7,50,2,0,0,50,0,0,1,6,1,1,1,1,6,1,1,1,3.00704073905945,2.80228424072266,-0.253111183643341,0.980101883411407,"V07.S03N",356
"NM",1,0,6,15,35,3,4,0,4,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,6,1,NA,0,NA,3.50454473495483,NA,-1.26256060600281,"V07.S04N",357
"NM",1,0,7,30,60,3,5,0,2,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,6,1,NA,0,NA,3.66350293159485,NA,NA,"V07.S05N",358
"V07.R05",1,1,9,30,60,3,5,0,2,1,0,1,1,0,1,8,50,10,4,0,25,1,0,0,6,1,1,1,1,6,1,1,1,3.65402054786682,3.66350293159485,0.953928709030151,1.06019699573517,"V07.S05N",359
"V07.B06",1,1,8,30,40,4,10,0,20,1,0,1,1,1,1,7,45,3,0,10,30,0,1,1,9,1,1,1,1,6,1,1,1,3.69643378257751,3.39046597480774,0.0151199074462056,-0.541704773902893,"V07.S06N",360
"V07.B06",1,0,11,30,40,4,10,0,20,1,0,1,0,1,0,11,45,3,0,10,30,0,1,1,9,1,1,1,1,6,1,0,0,3.69643378257751,3.39046597480774,1.22215974330902,NA,"V07.S06N",361
"NM",1,0,9,30,40,4,10,0,20,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,6,1,NA,1,NA,3.39046597480774,NA,1.62086260318756,"V07.S06N",362
"V07.F08",1,0,8,30,50,4,8,0,30,1,0,1,1,1,0,7,50,3,3,50,22,0,0,1,10,0,1,1,1,6,1,1,1,3.65038967132568,3.6679413318634,NA,0.499531358480453,"V07.X02N",363
"V07.F08",1,0,11,30,50,4,8,0,30,1,0,1,0,1,0,9,50,3,3,50,22,0,0,1,10,1,1,1,1,6,1,1,1,3.65038967132568,3.6679413318634,2.29508399963379,NA,"V07.X02N",364
"V08.P01",1,0,10,15,45,0,12,0,30,0,1,1,1,1,0,8,45,5,0,10,45,0,1,1,10,1,1,1,1,1,1,1,1,2.09369874000549,2.09268760681152,2.29508399963379,2.66209864616394,"V08.F01N",368
"V08.P01",1,0,7,15,45,0,12,0,30,0,1,1,1,1,0,7,45,5,0,10,45,0,1,1,10,1,1,1,1,1,1,0,0,2.09369874000549,2.09268760681152,0.551582038402557,0.499531358480453,"V08.F01N",369
"V08.P01",1,1,8,15,45,0,12,0,30,0,1,1,1,1,1,9,45,5,0,10,45,0,1,1,10,1,1,1,1,1,1,0,0,2.09369874000549,2.09268760681152,-0.387226700782776,-0.621799886226654,"V08.F01N",370
"V08.G01",1,0,7,16,40,2,7,0,9,1,0,1,1,1,0,7,35,1,0,0,14,0,0,1,7,1,1,1,1,1,1,1,1,3.06664538383484,3.18957161903381,1.22215974330902,1.94124293327332,"V08.J01N",371
"V08.G01",1,1,9,16,40,2,7,0,9,1,0,1,1,1,1,11,35,1,0,0,14,0,0,1,7,1,1,1,1,1,1,1,1,3.06664538383484,3.18957161903381,1.49039089679718,2.26162338256836,"V08.J01N",372
"V08.U03",1,1,8,30,26,5,13,1,10,1,0,1,1,1,1,10,40,2,1,20,30,0,1,1,12,1,1,1,1,1,1,1,1,3.04685473442078,2.92898201942444,0.417466521263123,0.339341163635254,"V08.J02N",373
"V08.U03",1,0,7,30,26,5,13,1,10,1,0,1,1,1,0,7,40,2,1,20,30,0,1,1,12,1,1,1,1,1,1,1,1,3.04685473442078,2.92898201942444,0.0151199074462056,1.14029204845428,"V08.J02N",374
"V08.S02",1,0,11,30,50,0,9,0,9,0,0,1,1,1,0,11,40,7,1,30,15,0,0,1,8,0,1,1,1,1,1,1,1,2.99945569038391,3.00728702545166,NA,1.2203871011734,"V08.J03N",375
"V08.S02",1,1,7,30,50,0,9,0,9,0,0,1,1,1,1,8,40,7,1,30,15,0,0,1,8,1,1,1,1,1,1,1,1,2.99945569038391,3.00728702545166,0.819813132286072,0.499531358480453,"V08.J03N",376
"V08.C02",1,1,8,36,36,2,17,0,15,1,0,1,1,1,1,8,40,3,0.5,5,40,0,0,0,9,1,1,1,1,1,1,1,1,3.00483846664429,3.06518936157227,1.3562753200531,0.259246081113815,"V08.K03N",377
"V08.G04",0,0,7,36,36,2,17,0,15,1,0,1,1,1,0,7,40,2,10,30,40,0,0,1,8,1,1,1,1,1,1,1,1,2.96863341331482,3.06518936157227,1.49039089679718,1.70095765590668,"V08.K03N",378
"V08.C02",1,0,7,36,36,2,17,0,15,1,0,1,1,1,0,6,40,3,0.5,5,40,0,0,0,9,1,1,1,1,1,1,1,1,3.00483846664429,3.06518936157227,0.819813132286072,1.62086260318756,"V08.K03N",379
"V08.C02",1,1,10,36,36,2,17,0,15,1,0,1,1,1,1,10,40,3,0.5,5,40,0,0,0,9,1,1,1,1,1,1,1,1,3.00483846664429,3.06518936157227,1.49039089679718,0.980101883411407,"V08.K03N",380
"V08.G04",0,0,10,36,36,2,17,0,15,1,0,1,1,1,0,9,40,2,10,30,40,0,0,1,8,1,1,1,1,1,1,0,0,2.96863341331482,3.06518936157227,2.02685308456421,1.70095765590668,"V08.K03N",381
"V08.S09",1,0,8,15,30,10,5,1,50,0,1,0,1,1,0,7,30,10,5,50,12,0,0,0,10,1,1,1,1,1,1,1,1,2.13033127784729,2.13466000556946,2.29508399963379,2.50190854072571,"V08.P01N",386
"V08.S09",1,1,11,15,30,10,5,1,50,0,1,0,1,1,1,9,30,10,5,50,12,0,0,0,10,1,1,1,1,1,1,0,0,2.13033127784729,2.13466000556946,2.29508399963379,2.50190854072571,"V08.P01N",387
"NM",1,1,6,15,30,10,5,1,50,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,1,NA,0,NA,2.13466000556946,NA,-0.701894998550415,"V08.P01N",388
"V08.S06",1,1,9,15,40,8,7,5,30,0,0,0,1,1,1,11,40,5,6,50,14,0,0,0,8,1,1,1,1,1,1,0,0,2.23288702964783,2.21220445632935,-0.118995629251003,0.419436246156693,"V08.Q05N",393
"V08.G03",1,1,9,20,35,0,7,0,10,1,0,1,1,1,1,10,30,6,0,10,14,0,0,1,7,1,1,1,1,1,1,1,1,3.06664538383484,3.1953330039978,0.953928709030151,2.34171843528748,"V08.R02N",394
"V08.G03",1,1,7,20,35,0,7,0,10,1,0,1,1,1,1,7,30,6,0,10,14,0,0,1,7,1,1,1,1,1,1,1,1,3.06664538383484,3.1953330039978,0.417466521263123,2.02133798599243,"V08.R02N",395
"V08.C01",1,0,11,5,40,4,8,0,0,1,0,1,1,1,0,10,50,5,0,5,20,0,0,1,7,1,1,1,1,1,1,1,1,3.00483846664429,3.06944155693054,2.29508399963379,2.66209864616394,"V08.R03N",396
"V08.C01",1,0,8,5,40,4,8,0,0,1,0,1,1,1,0,8,50,5,0,5,20,0,0,1,7,1,1,1,1,1,1,1,1,3.00483846664429,3.06944155693054,1.49039089679718,2.02133798599243,"V08.R03N",397
"V08.C01",1,0,7,5,40,4,8,0,0,1,0,1,1,1,0,7,50,5,0,5,20,0,0,1,7,1,1,1,1,1,1,1,1,3.00483846664429,3.06944155693054,-0.118995629251003,0.499531358480453,"V08.R03N",398
"V08.J02",1,1,9,25,35,0,9,2,7,0,0,1,1,1,1,10,40,1,2,10,20,1,0,1,8,1,1,1,1,1,1,1,1,3.01945066452026,3.00386238098145,1.3562753200531,2.34171843528748,"V08.T02N",402
"V08.J02",1,0,7,25,35,0,9,2,7,0,0,1,1,1,0,7,40,1,2,10,20,1,0,1,8,1,1,1,1,1,1,1,1,3.01945066452026,3.00386238098145,1.3562753200531,2.50190854072571,"V08.T02N",403
"V08.J02",1,1,6,25,35,0,9,2,7,0,0,1,1,1,1,6,40,1,2,10,20,1,0,1,8,1,1,1,1,1,1,0,1,3.01945066452026,3.00386238098145,0.283350974321365,1.78105270862579,"V08.T02N",404
"V08.L05",1,1,7,30,30,10,10,0,10,0,0,1,1,1,1,7,40,4,0,15,40,0,0,1,10,1,1,1,1,1,1,0,0,2.06442451477051,2.06044363975525,-1.05780446529388,-0.621799886226654,"V08.T03N",405
"V08.L05",1,0,6,30,30,10,10,0,10,0,0,1,1,1,0,6,40,4,0,15,40,0,0,1,10,1,1,1,1,1,1,0,0,2.06442451477051,2.06044363975525,-1.19191992282867,0.0189608167856932,"V08.T03N",406
"V08.L05",1,1,8,30,30,10,10,0,10,0,0,1,1,1,1,11,40,4,0,15,40,0,0,1,10,1,1,1,1,1,1,0,0,2.06442451477051,2.06044363975525,-0.789573311805725,-0.701894998550415,"V08.T03N",407
"V08.L05",1,0,7,30,30,10,10,0,10,0,0,1,1,1,0,8,40,4,0,15,40,0,0,1,10,1,1,1,1,1,1,1,1,2.06442451477051,2.06044363975525,2.29508399963379,2.42181348800659,"V08.T03N",408
"V09.U01",1,1,9,40,40,7,9,0,0,0,0,0,1,1,1,11,40,8,0,0,20,1,0,0,10,1,1,1,1,4,1,1,1,3.72528266906738,3.89273142814636,0.417466521263123,1.30048227310181,"V09.B01N",414
"NM",1,1,6,40,40,7,9,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,4,1,NA,0,NA,3.89273142814636,NA,-0.781990051269531,"V09.B01N",415
"V09.U01",1,0,10,40,40,7,9,0,0,0,0,0,1,1,0,10,40,8,0,0,20,1,0,0,10,1,1,1,1,4,1,1,1,3.72528266906738,3.89273142814636,1.49039089679718,2.26162338256836,"V09.B01N",416
"V09.C05",1,1,7,50,50,3,6,1,0,0,0,1,1,1,1,7,50,3,1,5,50,0,1,1,8,1,1,1,1,4,1,0,0,3.78677701950073,3.82226991653442,-0.387226700782776,0.339341163635254,"V09.B02N",417
"V09.C05",1,1,9,50,50,3,6,1,0,0,0,1,1,1,1,9,50,3,1,5,50,0,1,1,8,1,1,1,1,4,1,1,1,3.78677701950073,3.82226991653442,1.3562753200531,1.78105270862579,"V09.B02N",418
"V09.L10",1,0,8,8,40,2,9,2,11,0,0,1,1,1,0,8,35,4,1,10,6,1,0,1,9,1,1,1,1,4,1,1,1,2.9010317325592,2.93152189254761,1.22215974330902,1.38057732582092,"V09.E01N",419
"V09.L10",1,0,10,8,40,2,9,2,11,0,0,1,1,1,0,10,35,4,1,10,6,1,0,1,9,1,1,1,1,4,1,1,1,2.9010317325592,2.93152189254761,-0.118995629251003,0.579626441001892,"V09.E01N",420
"V09.L10",1,0,7,8,40,2,9,2,11,0,0,1,1,1,0,7,35,4,1,10,6,1,0,1,9,1,1,1,1,4,1,1,1,2.9010317325592,2.93152189254761,-0.789573311805725,0.739816606044769,"V09.E01N",421
"V09.N03",1,1,9,7,50,1,7,0,0,0,0,1,1,1,1,9,50,0,1,0,7,0,1,1,9,1,1,1,1,4,1,0,0,2.74139714241028,2.74595022201538,-0.923688888549805,-0.781990051269531,"V09.E02N",422
"V09.N03",1,0,7,7,50,1,7,0,0,0,0,1,1,1,0,9,50,0,1,0,7,0,1,1,9,1,1,1,1,4,1,0,0,2.74139714241028,2.74595022201538,-0.253111183643341,-1.02227532863617,"V09.E02N",423
"V09.C02",1,1,11,16,50,10,7,0,0,0,0,0,1,1,1,8,50,5,0,7,50,0,1,0,7,1,1,1,1,4,1,0,0,3.89795327186584,3.90013265609741,-0.521342277526855,0.179150998592377,"V09.E03N",424
"V09.C02",1,1,11,16,50,10,7,0,0,0,0,0,1,1,1,8,50,5,0,7,50,0,1,0,7,1,1,1,1,4,1,0,0,3.89795327186584,3.90013265609741,-0.253111183643341,0.499531358480453,"V09.E03N",425
"NM",1,0,7,16,50,10,7,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,4,1,NA,0,NA,3.90013265609741,NA,-0.621799886226654,"V09.E03N",426
"V09.U10",1,0,7,50,50,12,10,0,4,0,1,0,1,1,0,7,50,10,1,2,50,1,0,0,15,1,1,1,1,4,1,1,1,3.72528266906738,3.89552044868469,0.685697615146637,2.02133798599243,"V09.E04N",427
"V09.U10",1,0,9,50,50,12,10,0,4,0,1,0,1,1,0,9,50,10,1,2,50,1,0,0,15,1,1,1,1,4,1,1,1,3.72528266906738,3.89552044868469,1.49039089679718,1.2203871011734,"V09.E04N",428
"V09.U10",1,1,11,50,50,12,10,0,4,0,1,0,1,1,1,11,50,10,1,2,50,1,0,0,15,1,1,1,1,4,1,1,1,3.72528266906738,3.89552044868469,1.49039089679718,2.26162338256836,"V09.E04N",429
"V09.C07",1,1,11,30,35,4,16,1,0,0,0,1,1,1,1,11,30,7,2,0,30,0,1,1,20,1,1,1,1,4,1,0,0,3.78677701950073,3.82628583908081,-0.118995629251003,-0.0611342713236809,"V09.E05N",430
"V09.C07",1,1,8,30,35,4,16,1,0,0,0,1,1,1,1,6,30,7,2,0,30,0,1,1,20,1,1,1,1,4,1,0,0,3.78677701950073,3.82628583908081,-0.923688888549805,0.339341163635254,"V09.E05N",431
"V09.C07",1,1,7,30,35,4,16,1,0,0,0,1,1,1,1,6,30,7,2,0,30,0,1,1,20,1,1,1,1,4,1,0,0,3.78677701950073,3.82628583908081,-1.05780446529388,-0.942180216312408,"V09.E05N",432
"V09.C07",1,1,8,30,35,4,16,1,0,0,0,1,1,1,1,8,30,7,2,0,30,0,1,1,20,1,1,1,1,4,1,0,0,3.78677701950073,3.82628583908081,-0.253111183643341,-0.461609721183777,"V09.E05N",433
"V09.C07",1,1,9,30,35,4,16,1,0,0,0,1,1,1,1,8,30,7,2,0,30,0,1,1,20,1,1,1,1,4,1,1,1,3.78677701950073,3.82628583908081,1.49039089679718,2.34171843528748,"V09.E05N",434
"NM",0,0,8,20,20,6,5,0,0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,4,1,NA,1,NA,3.82453370094299,NA,2.02133798599243,"V09.E06N",435
"V09.C10",1,0,11,20,32,3,4,0,0,0,0,1,1,1,0,9,35,0,0,0,12,0,0,0,5,1,1,1,1,4,1,1,1,2.7678804397583,3.18772959709167,1.75862193107605,1.06019699573517,"V09.F03N",438
"V09.C10",1,1,11,20,32,3,4,0,0,0,0,1,1,1,1,11,35,0,0,0,12,0,0,0,5,1,1,1,1,4,1,1,1,2.7678804397583,3.18772959709167,-0.253111183643341,-0.781990051269531,"V09.F03N",439
"V09.U14",1,1,7,6,40,0,13,1,7,1,0,1,1,1,1,7,40,0,1,10,6,1,0,1,10,1,1,1,1,4,1,1,1,2.9010317325592,2.90365052223206,-1.05780446529388,-0.781990051269531,"V09.G01N",440
"V09.U14",1,1,10,6,40,0,13,1,7,1,0,1,1,1,1,9,40,0,1,10,6,1,0,1,10,1,1,1,1,4,1,1,1,2.9010317325592,2.90365052223206,0.149235442280769,0.499531358480453,"V09.G01N",441
"V09.U14",1,1,8,6,40,0,13,1,7,1,0,1,1,1,1,8,40,0,1,10,6,1,0,1,10,1,1,1,1,4,1,1,1,2.9010317325592,2.90365052223206,-0.923688888549805,0.659721493721008,"V09.G01N",442
"V09.L02",1,1,7,4,37,4,4,1,0,1,0,0,1,1,1,6,50,3,10,1,15,0,0,0,5,1,1,1,1,4,1,0,0,3.90811061859131,3.918616771698,-1.32603549957275,-1.18246555328369,"V09.G04N",443
"V09.J06",1,0,10,7,60,6,11,3,6,0,0,1,1,1,0,8,60,0,1,6,60,0,1,1,13,0,1,1,1,4,1,1,1,3.86922407150269,3.86560225486755,NA,0.900006771087646,"V09.G06N",444
"V09.J06",1,1,11,7,60,6,11,3,6,0,0,1,1,1,1,11,60,0,1,6,60,0,1,1,13,1,1,1,1,4,1,0,0,3.86922407150269,3.86560225486755,-0.118995629251003,-0.461609721183777,"V09.G06N",445
"V09.J06",1,0,8,7,60,6,11,3,6,0,0,1,1,1,0,6,60,0,1,6,60,0,1,1,13,1,1,1,1,4,1,1,1,3.86922407150269,3.86560225486755,0.149235442280769,0.659721493721008,"V09.G06N",446
"V09.J06",1,1,7,7,60,6,11,3,6,0,0,1,1,1,1,6,60,0,1,6,60,0,1,1,13,1,1,1,1,4,1,0,0,3.86922407150269,3.86560225486755,-0.923688888549805,-0.0611342713236809,"V09.G06N",447
"V09.L06",1,0,7,30,30,4,8,1,10,1,0,1,1,1,0,7,28,2,0,3,28,1,0,0,5,1,1,1,1,4,1,0,1,3.85816669464111,3.86111116409302,-0.923688888549805,-0.621799886226654,"V09.G07N",448
"NM",1,1,7,10,35,5,13,3,30,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,4,1,NA,0,NA,2.75769805908203,NA,-0.541704773902893,"V09.H01N",449
"NM",0,0,7,10,35,5,13,3,30,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,4,1,NA,0,NA,2.75769805908203,NA,0.81991171836853,"V09.H01N",450
"NM",1,1,10,10,35,5,13,3,30,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,4,1,NA,0,NA,2.75769805908203,NA,1.06019699573517,"V09.H01N",451
"V09.S06",1,0,11,10,50,0,9,1,0,1,0,1,1,1,0,11,70,3,2,0,10,0,0,1,10,1,1,1,1,4,1,1,1,2.69949960708618,2.80687475204468,1.22215974330902,0.900006771087646,"V09.H02N",452
"V09.S06",1,0,6,10,50,0,9,1,0,1,0,1,1,1,0,7,70,3,2,0,10,0,0,1,10,1,1,1,1,4,1,0,0,2.69949960708618,2.80687475204468,0.953928709030151,-1.26256060600281,"V09.H02N",453
"V09.S06",1,1,8,10,50,0,9,1,0,1,0,1,1,1,1,9,70,3,2,0,10,0,0,1,10,1,1,1,1,4,1,0,0,2.69949960708618,2.80687475204468,0.283350974321365,0.259246081113815,"V09.H02N",454
"V09.N02",1,1,8,50,40,0,5,1,10,0,0,1,1,1,1,8,55,0,1,0,55,0,1,1,5,1,1,1,1,4,1,0,0,3.90012669563293,3.82580947875977,-0.923688888549805,-0.461609721183777,"V09.H05N",455
"V09.N02",1,1,10,50,40,0,5,1,10,0,0,1,1,1,1,11,55,0,1,0,55,0,1,1,5,1,1,1,1,4,1,1,1,3.90012669563293,3.82580947875977,0.0151199074462056,0.900006771087646,"V09.H05N",456
"V09.C01",1,0,10,45,45,0,5,0,4,0,0,1,1,1,0,8,60,0,0,3,50,0,1,0,5,1,1,1,1,4,1,1,1,3.91197299957275,3.82415652275085,0.551582038402557,0.339341163635254,"V09.H07N",457
"V09.S01",1,1,6,6,60,5,4,0,0,1,0,1,1,1,1,6,75,2,7,6,12,0,0,0,4,1,1,1,1,4,1,0,0,3.89422035217285,3.8134560585022,-1.32603549957275,-1.02227532863617,"V09.H08N",458
"V09.S01",1,0,9,6,60,5,4,0,0,1,0,1,1,1,0,9,75,2,7,6,12,0,0,0,4,1,1,1,1,4,1,0,0,3.89422035217285,3.8134560585022,1.62450635433197,1.38057732582092,"V09.H08N",459
"V09.J08",1,1,7,65,65,0,13,3,7,0,1,0,1,1,1,7,60,3,1,6,60,0,0,0,12,1,1,1,1,4,1,1,1,3.83938026428223,3.78596305847168,0.685697615146637,1.54076743125916,"V09.H10N",460
"V09.J08",1,1,6,65,65,0,13,3,7,0,1,0,1,1,1,6,60,3,1,6,60,0,0,0,12,1,1,1,1,4,1,1,1,3.83938026428223,3.78596305847168,-0.923688888549805,-1.26256060600281,"V09.H10N",461
"V09.J08",1,0,8,65,65,0,13,3,7,0,1,0,1,1,0,9,60,3,1,6,60,0,0,0,12,1,1,1,1,4,1,1,1,3.83938026428223,3.78596305847168,-1.32603549957275,-0.701894998550415,"V09.H10N",462
"V09.J08",1,1,11,65,65,0,13,3,7,0,1,0,1,1,1,10,60,3,1,6,60,0,0,0,12,1,1,1,1,4,1,1,1,3.83938026428223,3.78596305847168,-0.387226700782776,-1.10237038135529,"V09.H10N",463
"V09.J11",1,0,8,10,40,8,8,1,0,0,1,1,1,1,0,7,30,0,0,0,9,0,1,1,7,1,1,1,1,4,1,0,0,2.59652543067932,2.58168411254883,-0.65545779466629,0.419436246156693,"V09.L01N",464
"V09.J11",1,0,11,10,40,8,8,1,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,4,1,NA,0,NA,2.58168411254883,NA,2.02133798599243,"V09.L01N",465
"V09.J11",1,0,9,10,40,8,8,1,0,0,1,1,1,0,0,9,30,0,0,0,9,0,1,1,7,1,1,1,1,4,1,0,0,2.59652543067932,2.58168411254883,1.22215974330902,0.980101883411407,"V09.L01N",466
"V09.J09",1,0,7,8,45,8,7,0,0,0,0,1,1,1,0,7,40,6,1,0,40,0,1,1,6,1,1,1,1,4,1,0,0,2.59652543067932,2.62246036529541,0.149235442280769,0.419436246156693,"V09.L03N",467
"V09.J09",1,1,10,8,45,8,7,0,0,0,0,1,1,1,1,10,40,6,1,0,40,0,1,1,6,1,1,1,1,4,1,1,1,2.59652543067932,2.62246036529541,1.49039089679718,1.06019699573517,"V09.L03N",468
"V09.L03",1,0,10,70,70,5,6,1,4,0,0,1,1,1,0,8,70,3,1,0,70,0,1,1,8,1,1,1,1,4,1,1,1,3.9146945476532,3.92178893089294,2.29508399963379,2.34171843528748,"V09.L06N",469
"V09.J01",1,0,8,15,30,5,8,5,10,0,0,1,1,1,0,8,60,3,1,8,36,1,0,1,6,1,1,1,1,4,1,0,0,3.89281940460205,3.89529967308044,-1.32603549957275,-1.18246555328369,"V09.L07N",470
"V09.J01",1,1,10,15,30,5,8,5,10,0,0,1,1,1,1,10,60,3,1,8,36,1,0,1,6,1,1,1,1,4,1,1,1,3.89281940460205,3.89529967308044,1.08804416656494,1.54076743125916,"V09.L07N",471
"V09.G08",1,1,10,40,40,0,8,2,4,0,1,1,1,1,1,9,40,1,2,10,6,0,1,1,9,1,1,1,1,4,1,0,0,3.77338194847107,3.81233334541321,1.22215974330902,1.54076743125916,"V09.L09N",472
"V09.A02",1,0,10,30,60,0,7,1,0,0,0,1,1,1,0,9,55,0,1,0,55,0,0,1,9,1,1,1,1,4,1,1,1,3.94206786155701,3.94696021080017,-0.118995629251003,-0.1412293612957,"V09.M01N",473
"V09.A02",1,1,6,30,60,0,7,1,0,0,0,1,1,1,1,7,55,0,1,0,55,0,0,1,9,1,1,1,1,4,1,0,0,3.94206786155701,3.94696021080017,-1.32603549957275,-1.26256060600281,"V09.M01N",474
"V09.G03",1,0,6,20,26,3,5,2,0,0,1,1,1,1,0,6,26,2,4,6,20,1,0,1,5,1,1,1,1,4,1,0,1,3.80449175834656,3.8693106174469,-1.19191992282867,-0.862085163593292,"V09.M04N",475
"NM",1,0,11,10,42,0,9,0.5,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,4,1,NA,0,NA,2.62454891204834,NA,NA,"V09.N01N",476
"NM",1,0,9,10,42,0,9,0.5,0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,4,1,NA,0,NA,2.62454891204834,NA,0.0990559086203575,"V09.N01N",477
"V09.C08",1,0,9,6,45,2,8,1,0,0,0,1,1,1,0,11,45,5,0,10,20,0,1,1,7,1,1,1,1,4,1,1,1,2.76366209983826,2.77279210090637,1.75862193107605,1.46067237854004,"V09.N04N",478
"NM",1,1,11,6,45,2,8,1,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,4,1,NA,0,NA,2.77279210090637,NA,1.06019699573517,"V09.N04N",479
